client_id,contact,contact_duration,number_contacts,pdays,previous_campaing_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
10707,telephone,2621,3,999,0,,1,1,2022-06-01
10708,telephone,96,2,999,0,,0,1,2022-06-08
10709,telephone,167,2,999,0,,0,1,2022-06-03
10710,telephone,200,2,999,0,,0,1,2022-06-22
10711,telephone,75,3,999,0,,0,1,2022-06-17
10712,telephone,249,2,999,0,,0,1,2022-06-03
10713,telephone,85,5,999,0,,0,1,2022-06-02
10714,telephone,134,7,999,0,,0,1,2022-06-28
10715,telephone,50,2,999,0,,0,1,2022-06-29
10716,telephone,173,2,999,0,,0,1,2022-06-09
10717,telephone,60,3,999,0,,0,1,2022-06-28
10718,telephone,320,4,999,0,,0,1,2022-06-26
10719,telephone,854,3,999,0,,0,1,2022-06-17
10720,telephone,236,2,999,0,,0,1,2022-06-22
10721,telephone,183,2,999,0,,0,1,2022-06-23
10722,telephone,185,3,999,0,,0,1,2022-06-22
10723,telephone,41,2,999,0,,0,1,2022-06-09
10724,telephone,39,3,999,0,,0,1,2022-06-13
10725,telephone,138,3,999,0,,0,1,2022-06-05
10726,telephone,411,6,999,0,,0,1,2022-06-26
10727,telephone,394,3,999,0,,0,1,2022-06-03
10728,telephone,209,3,999,0,,0,1,2022-06-16
10729,telephone,266,2,999,0,,0,1,2022-06-22
10730,telephone,134,7,999,0,,0,1,2022-06-22
10731,telephone,311,2,999,0,,0,1,2022-06-05
10732,telephone,705,5,999,0,,0,1,2022-06-08
10733,telephone,89,2,999,0,,0,1,2022-06-22
10734,telephone,93,6,999,0,,0,1,2022-06-23
10735,telephone,847,3,999,0,,0,1,2022-06-14
10736,telephone,675,5,999,0,,0,1,2022-06-20
10737,telephone,273,27,999,0,,0,1,2022-06-06
10738,telephone,162,7,999,0,,0,1,2022-06-22
10739,telephone,213,4,999,0,,0,1,2022-06-20
10740,telephone,641,6,999,0,,0,1,2022-06-28
10741,telephone,61,2,999,0,,0,1,2022-06-24
10742,telephone,136,2,999,0,,0,1,2022-06-30
10743,telephone,187,2,999,0,,0,1,2022-06-09
10744,telephone,332,5,999,0,,0,1,2022-06-21
10745,telephone,76,2,999,0,,0,1,2022-06-01
10746,telephone,406,3,999,0,,0,1,2022-06-02
10747,telephone,544,3,999,0,,0,1,2022-06-10
10748,telephone,363,2,999,0,,0,1,2022-06-14
10749,telephone,756,2,999,0,,0,1,2022-06-12
10750,telephone,117,2,999,0,,0,1,2022-06-01
10751,telephone,76,6,999,0,,0,1,2022-06-06
10752,telephone,271,2,999,0,,0,1,2022-06-05
10753,telephone,203,2,999,0,,0,1,2022-06-06
10754,telephone,338,2,999,0,,0,1,2022-06-21
10755,telephone,70,10,999,0,,0,1,2022-06-06
10756,telephone,198,6,999,0,,0,1,2022-06-05
10757,telephone,398,4,999,0,,0,1,2022-06-29
10758,telephone,956,2,999,0,,0,1,2022-06-01
10759,telephone,76,4,999,0,,0,1,2022-06-26
10760,telephone,264,16,999,0,,0,1,2022-06-18
10761,telephone,979,9,999,0,,0,1,2022-06-05
10762,telephone,89,4,999,0,,0,1,2022-06-14
10763,telephone,135,6,999,0,,0,1,2022-06-10
10764,telephone,420,4,999,0,,0,1,2022-06-16
10765,telephone,548,3,999,0,,0,1,2022-06-06
10766,telephone,235,2,999,0,,0,1,2022-06-26
10767,telephone,87,2,999,0,,0,1,2022-06-30
10768,telephone,169,4,999,0,,0,1,2022-06-29
10769,telephone,343,2,999,0,,0,1,2022-06-19
10770,telephone,88,2,999,0,,0,1,2022-06-09
10771,telephone,68,6,999,0,,0,1,2022-06-08
10772,telephone,77,2,999,0,,0,1,2022-06-23
10773,telephone,116,3,999,0,,0,1,2022-06-26
10774,telephone,363,3,999,0,,0,1,2022-06-03
10775,telephone,116,3,999,0,,0,1,2022-06-20
10776,telephone,311,2,999,0,,0,1,2022-06-04
10777,telephone,138,5,999,0,,0,1,2022-06-09
10778,telephone,48,2,999,0,,0,1,2022-06-10
10779,telephone,390,2,999,0,,0,1,2022-06-18
10780,telephone,61,6,999,0,,0,1,2022-06-14
10781,telephone,65,2,999,0,,0,1,2022-06-07
10782,telephone,637,3,999,0,,0,1,2022-06-11
10783,telephone,117,3,999,0,,0,1,2022-06-15
10784,telephone,128,21,999,0,,0,1,2022-06-06
10785,telephone,130,6,999,0,,0,1,2022-06-09
10786,telephone,193,3,999,0,,0,1,2022-06-06
10787,telephone,269,3,999,0,,0,1,2022-06-05
10788,telephone,150,7,999,0,,0,1,2022-06-21
10789,telephone,132,4,999,0,,0,1,2022-06-16
10790,telephone,1208,3,999,0,,0,1,2022-06-06
10791,telephone,228,2,999,0,,0,1,2022-06-13
10792,telephone,585,2,999,0,,0,1,2022-06-09
10793,telephone,334,2,999,0,,0,1,2022-06-19
10794,telephone,229,7,999,0,,0,1,2022-06-30
10795,telephone,441,3,999,0,,0,1,2022-06-27
10796,telephone,60,6,999,0,,0,1,2022-06-12
10797,telephone,47,2,999,0,,0,1,2022-06-29
10798,telephone,235,3,999,0,,0,1,2022-06-11
10799,telephone,270,3,999,0,,0,1,2022-06-23
10800,telephone,192,5,999,0,,0,1,2022-06-11
10801,telephone,26,7,999,0,,0,1,2022-06-09
10802,telephone,89,3,999,0,,0,1,2022-06-21
10803,telephone,61,7,999,0,,0,1,2022-06-09
10804,telephone,386,5,999,0,,0,1,2022-06-23
10805,telephone,54,4,999,0,,0,1,2022-06-13
10806,telephone,272,3,999,0,,0,1,2022-06-11
10807,telephone,35,3,999,0,,0,1,2022-06-24
10808,telephone,284,8,999,0,,0,1,2022-06-05
10809,telephone,53,2,999,0,,0,1,2022-06-16
10810,telephone,311,5,999,0,,0,1,2022-06-10
10811,telephone,245,2,999,0,,0,1,2022-06-29
10812,telephone,151,3,999,0,,0,1,2022-06-12
10813,telephone,64,6,999,0,,0,1,2022-06-19
10814,telephone,205,3,999,0,,0,1,2022-06-16
10815,telephone,250,2,999,0,,0,1,2022-06-04
10816,telephone,66,1,999,0,,0,1,2022-06-12
10817,telephone,137,6,999,0,,0,1,2022-06-03
10818,telephone,30,1,999,0,,0,1,2022-06-14
10819,telephone,72,1,999,0,,0,1,2022-06-01
10820,telephone,284,4,999,0,,0,1,2022-06-30
10821,telephone,126,4,999,0,,0,1,2022-06-01
10822,telephone,120,1,999,0,,0,1,2022-06-07
10823,telephone,48,1,999,0,,0,1,2022-06-15
10824,telephone,262,9,999,0,,0,1,2022-06-07
10825,telephone,1062,4,999,0,,0,1,2022-06-04
10826,telephone,283,3,999,0,,0,1,2022-06-14
10827,telephone,295,1,999,0,,0,1,2022-06-20
10828,telephone,203,1,999,0,,0,1,2022-06-04
10829,telephone,37,1,999,0,,0,1,2022-06-14
10830,telephone,18,1,999,0,,0,1,2022-06-29
10831,telephone,18,1,999,0,,0,1,2022-06-04
10832,telephone,350,7,999,0,,0,1,2022-06-21
10833,telephone,190,1,999,0,,0,1,2022-06-21
10834,telephone,54,1,999,0,,0,1,2022-06-03
10835,telephone,835,1,999,0,,1,1,2022-06-02
10836,telephone,421,2,999,0,,0,1,2022-06-08
10837,telephone,104,1,999,0,,0,1,2022-06-25
10838,telephone,164,3,999,0,,0,1,2022-06-26
10839,telephone,89,5,999,0,,0,1,2022-06-24
10840,telephone,112,3,999,0,,0,1,2022-06-29
10841,telephone,744,3,999,0,,0,1,2022-06-16
10842,telephone,503,11,999,0,,0,1,2022-06-29
10843,telephone,321,2,999,0,,0,1,2022-06-21
10844,telephone,24,10,999,0,,0,1,2022-06-13
10845,telephone,102,4,999,0,,0,1,2022-06-05
10846,telephone,261,3,999,0,,0,1,2022-06-14
10847,telephone,213,5,999,0,,0,1,2022-06-21
10848,telephone,371,2,999,0,,1,1,2022-06-22
10849,telephone,190,2,999,0,,0,1,2022-06-18
10850,telephone,114,4,999,0,,0,1,2022-06-12
10851,telephone,221,5,999,0,,0,1,2022-06-13
10852,telephone,247,5,999,0,,0,1,2022-06-17
10853,telephone,680,2,999,0,,0,1,2022-06-20
10854,telephone,185,4,999,0,,0,1,2022-06-20
10855,telephone,110,2,999,0,,0,1,2022-06-07
10856,telephone,172,2,999,0,,0,1,2022-06-03
10857,telephone,156,3,999,0,,0,1,2022-06-16
10858,telephone,347,4,999,0,,0,1,2022-06-10
10859,telephone,394,3,999,0,,0,1,2022-06-05
10860,telephone,573,2,999,0,,0,1,2022-06-05
10861,telephone,262,2,999,0,,0,1,2022-06-17
10862,telephone,37,3,999,0,,0,1,2022-06-30
10863,telephone,72,3,999,0,,0,1,2022-06-12
10864,telephone,417,3,999,0,,0,1,2022-06-25
10865,telephone,1528,2,999,0,,1,1,2022-06-24
10866,telephone,154,4,999,0,,0,1,2022-06-01
10867,telephone,533,3,999,0,,0,1,2022-06-04
10868,telephone,122,1,999,0,,0,1,2022-06-12
10869,telephone,23,3,999,0,,0,1,2022-06-01
10870,telephone,82,1,999,0,,0,1,2022-06-21
10871,telephone,55,1,999,0,,0,1,2022-06-01
10872,telephone,67,1,999,0,,0,1,2022-06-07
10873,telephone,83,1,999,0,,0,1,2022-06-13
10874,telephone,311,1,999,0,,0,1,2022-06-05
10875,telephone,113,1,999,0,,0,1,2022-06-27
10876,telephone,59,1,999,0,,0,1,2022-06-12
10877,telephone,551,1,999,0,,0,1,2022-06-04
10878,telephone,367,1,999,0,,0,1,2022-06-22
10879,telephone,220,1,999,0,,0,1,2022-06-12
10880,telephone,15,1,999,0,,0,1,2022-06-11
10881,telephone,56,1,999,0,,0,1,2022-06-15
10882,telephone,173,1,999,0,,0,1,2022-06-25
10883,telephone,97,8,999,0,,0,1,2022-06-18
10884,telephone,199,1,999,0,,0,1,2022-06-25
10885,telephone,94,1,999,0,,0,1,2022-06-22
10886,telephone,15,1,999,0,,0,1,2022-06-22
10887,telephone,142,1,999,0,,0,1,2022-06-30
10888,telephone,220,1,999,0,,0,1,2022-06-07
10889,telephone,417,1,999,0,,0,1,2022-06-11
10890,telephone,192,1,999,0,,0,1,2022-06-07
10891,telephone,443,1,999,0,,0,1,2022-06-29
10892,telephone,115,1,999,0,,0,1,2022-06-06
10893,telephone,1487,1,999,0,,0,1,2022-06-21
10894,telephone,68,1,999,0,,0,1,2022-06-18
10895,telephone,54,3,999,0,,0,1,2022-06-26
10896,telephone,159,1,999,0,,0,1,2022-06-28
10897,telephone,335,1,999,0,,0,1,2022-06-20
10898,telephone,104,1,999,0,,0,1,2022-06-25
10899,telephone,236,1,999,0,,0,1,2022-06-28
10900,telephone,300,1,999,0,,0,1,2022-06-27
10901,telephone,163,1,999,0,,0,1,2022-06-12
10902,telephone,156,1,999,0,,0,1,2022-06-26
10903,telephone,103,1,999,0,,0,1,2022-06-24
10904,telephone,269,1,999,0,,0,1,2022-06-29
10905,telephone,187,1,999,0,,0,1,2022-06-16
10906,telephone,41,1,999,0,,0,1,2022-06-02
10907,telephone,1540,1,999,0,,1,1,2022-06-15
10908,telephone,310,1,999,0,,0,1,2022-06-16
10909,telephone,147,1,999,0,,0,1,2022-06-04
10910,telephone,129,1,999,0,,0,1,2022-06-12
10911,telephone,208,1,999,0,,0,1,2022-06-05
10912,telephone,124,1,999,0,,0,1,2022-06-08
10913,telephone,67,1,999,0,,0,1,2022-06-16
10914,telephone,1218,1,999,0,,0,1,2022-06-15
10915,telephone,362,1,999,0,,0,1,2022-06-04
10916,telephone,973,1,999,0,,1,1,2022-06-28
10917,telephone,36,4,999,0,,0,1,2022-06-06
10918,telephone,138,1,999,0,,0,1,2022-06-26
10919,telephone,132,6,999,0,,0,1,2022-06-09
10920,telephone,1009,1,999,0,,0,1,2022-06-19
10921,telephone,55,10,999,0,,0,1,2022-06-09
10922,telephone,105,1,999,0,,0,1,2022-06-16
10923,telephone,339,2,999,0,,0,1,2022-06-29
10924,telephone,355,1,999,0,,0,1,2022-06-06
10925,telephone,466,2,999,0,,0,1,2022-06-20
10926,telephone,94,1,999,0,,0,1,2022-06-12
10927,telephone,227,1,999,0,,0,1,2022-06-29
10928,telephone,65,1,999,0,,0,1,2022-06-07
10929,telephone,387,1,999,0,,0,1,2022-06-20
10930,telephone,379,5,999,0,,0,1,2022-06-08
10931,telephone,401,1,999,0,,0,1,2022-06-25
10932,telephone,205,4,999,0,,0,1,2022-06-30
10933,telephone,332,2,999,0,,0,1,2022-06-22
10934,telephone,567,1,999,0,,0,1,2022-06-16
10935,telephone,200,1,999,0,,0,1,2022-06-17
10936,telephone,537,1,999,0,,1,1,2022-06-20
10937,telephone,476,1,999,0,,0,1,2022-06-21
10938,telephone,29,2,999,0,,0,1,2022-06-06
10939,telephone,290,2,999,0,,0,1,2022-06-13
10940,telephone,74,1,999,0,,0,1,2022-06-26
10941,telephone,76,1,999,0,,0,1,2022-06-15
10942,telephone,26,1,999,0,,0,1,2022-06-14
10943,telephone,27,1,999,0,,0,1,2022-06-30
10944,telephone,632,1,999,0,,0,1,2022-06-16
10945,telephone,316,1,999,0,,0,1,2022-06-02
10946,telephone,440,1,999,0,,0,1,2022-06-07
10947,telephone,52,6,999,0,,0,1,2022-06-07
10948,telephone,59,2,999,0,,0,1,2022-06-07
10949,telephone,243,1,999,0,,0,1,2022-06-05
10950,telephone,190,3,999,0,,0,1,2022-06-26
10951,telephone,81,2,999,0,,0,1,2022-06-18
10952,telephone,58,3,999,0,,0,1,2022-06-19
10953,telephone,356,2,999,0,,0,1,2022-06-08
10954,telephone,320,3,999,0,,0,1,2022-06-06
10955,telephone,221,1,999,0,,0,1,2022-06-07
10956,telephone,453,1,999,0,,0,1,2022-06-08
10957,telephone,345,1,999,0,,0,1,2022-06-13
10958,telephone,146,3,999,0,,0,1,2022-06-05
10959,telephone,248,29,999,0,,0,1,2022-06-16
10960,telephone,324,2,999,0,,0,1,2022-06-17
10961,telephone,609,1,999,0,,0,1,2022-06-03
10962,telephone,16,9,999,0,,0,1,2022-06-03
10963,telephone,392,1,999,0,,0,1,2022-06-08
10964,telephone,422,1,999,0,,0,1,2022-06-17
10965,telephone,101,1,999,0,,0,1,2022-06-04
10966,telephone,577,4,999,0,,0,1,2022-06-25
10967,telephone,319,2,999,0,,0,1,2022-06-11
10968,telephone,112,3,999,0,,0,1,2022-06-24
10969,telephone,308,1,999,0,,0,1,2022-06-11
10970,telephone,43,1,999,0,,0,1,2022-06-06
10971,telephone,149,2,999,0,,0,1,2022-06-30
10972,telephone,36,1,999,0,,0,1,2022-06-18
10973,telephone,324,1,999,0,,0,1,2022-06-27
10974,telephone,100,4,999,0,,0,1,2022-06-21
10975,telephone,209,12,999,0,,0,1,2022-06-18
10976,telephone,105,1,999,0,,0,1,2022-06-24
10977,telephone,707,1,999,0,,1,1,2022-06-15
10978,telephone,119,3,999,0,,0,1,2022-06-15
10979,telephone,695,1,999,0,,1,1,2022-06-01
10980,telephone,13,11,999,0,,0,1,2022-06-01
10981,telephone,1255,1,999,0,,1,1,2022-06-01
10982,telephone,11,19,999,0,,0,1,2022-06-20
10983,telephone,255,2,999,0,,0,1,2022-06-27
10984,telephone,50,2,999,0,,0,1,2022-06-28
10985,telephone,373,2,999,0,,0,1,2022-06-21
10986,telephone,18,6,999,0,,0,1,2022-06-09
10987,telephone,108,2,999,0,,0,1,2022-06-01
10988,telephone,307,14,999,0,,0,1,2022-06-13
10989,telephone,142,17,999,0,,0,1,2022-06-19
10990,telephone,78,3,999,0,,0,1,2022-06-05
10991,telephone,376,7,999,0,,0,1,2022-06-08
10992,telephone,155,2,999,0,,0,1,2022-06-03
10993,telephone,188,1,999,0,,0,1,2022-06-12
10994,telephone,326,1,999,0,,0,1,2022-06-07
10995,telephone,443,7,999,0,,0,1,2022-06-19
10996,telephone,802,3,999,0,,0,1,2022-06-26
10997,telephone,64,2,999,0,,0,1,2022-06-12
10998,telephone,36,16,999,0,,0,1,2022-06-30
10999,telephone,18,5,999,0,,0,1,2022-06-05
11000,telephone,89,4,999,0,,0,1,2022-06-25
11001,telephone,359,2,999,0,,0,1,2022-06-06
11002,telephone,257,2,999,0,,0,1,2022-06-24
11003,telephone,19,30,999,0,,0,1,2022-06-27
11004,telephone,404,2,999,0,,0,1,2022-06-20
11005,telephone,146,2,999,0,,0,1,2022-06-16
11006,telephone,234,2,999,0,,0,1,2022-06-20
11007,telephone,13,14,999,0,,0,1,2022-06-26
11008,telephone,297,3,999,0,,0,1,2022-06-06
11009,telephone,156,9,999,0,,0,1,2022-06-09
11010,telephone,636,12,999,0,,0,1,2022-06-17
11011,telephone,300,3,999,0,,0,1,2022-06-16
11012,telephone,2093,1,999,0,,1,1,2022-06-07
11013,telephone,37,2,999,0,,0,1,2022-06-13
11014,telephone,61,3,999,0,,0,1,2022-06-26
11015,telephone,793,3,999,0,,0,1,2022-06-27
11016,telephone,704,4,999,0,,1,1,2022-06-01
11017,telephone,1195,2,999,0,,0,1,2022-06-12
11018,telephone,61,23,999,0,,0,1,2022-06-25
11019,telephone,96,3,999,0,,0,1,2022-06-26
11020,telephone,1066,9,999,0,,1,1,2022-06-04
11021,telephone,399,2,999,0,,0,1,2022-06-01
11022,telephone,140,3,999,0,,0,1,2022-06-27
11023,telephone,121,2,999,0,,0,1,2022-06-22
11024,telephone,84,5,999,0,,0,1,2022-06-09
11025,telephone,87,4,999,0,,0,1,2022-06-08
11026,telephone,108,2,999,0,,0,1,2022-06-19
11027,telephone,48,10,999,0,,0,1,2022-06-14
11028,telephone,129,10,999,0,,0,1,2022-06-19
11029,telephone,242,2,999,0,,0,1,2022-06-02
11030,telephone,230,3,999,0,,0,1,2022-06-14
11031,telephone,37,3,999,0,,0,1,2022-06-17
11032,telephone,130,6,999,0,,0,1,2022-06-01
11033,telephone,25,41,999,0,,0,1,2022-06-25
11034,telephone,57,2,999,0,,0,1,2022-06-17
11035,telephone,154,2,999,0,,0,1,2022-06-10
11036,telephone,77,2,999,0,,0,1,2022-06-08
11037,telephone,127,1,999,0,,0,1,2022-06-20
11038,telephone,313,2,999,0,,0,1,2022-06-25
11039,telephone,114,1,999,0,,0,1,2022-06-29
11040,telephone,119,2,999,0,,0,1,2022-06-18
11041,telephone,305,6,999,0,,0,1,2022-06-03
11042,telephone,49,2,999,0,,0,1,2022-06-02
11043,telephone,429,13,999,0,,0,1,2022-06-11
11044,telephone,51,4,999,0,,0,1,2022-06-21
11045,telephone,99,3,999,0,,0,1,2022-06-27
11046,telephone,771,2,999,0,,1,1,2022-06-19
11047,telephone,41,8,999,0,,0,1,2022-06-09
11048,telephone,378,2,999,0,,0,1,2022-06-25
11049,telephone,152,9,999,0,,0,1,2022-06-10
11050,telephone,491,3,999,0,,0,1,2022-06-13
11051,telephone,203,1,999,0,,0,1,2022-06-24
11052,telephone,90,3,999,0,,0,1,2022-06-15
11053,telephone,135,3,999,0,,0,1,2022-06-30
11054,telephone,626,5,999,0,,0,1,2022-06-22
11055,telephone,16,17,999,0,,0,1,2022-06-20
11056,telephone,125,8,999,0,,0,1,2022-06-04
11057,telephone,120,8,999,0,,0,1,2022-06-08
11058,telephone,16,14,999,0,,0,1,2022-06-27
11059,telephone,354,21,999,0,,0,1,2022-06-08
11060,telephone,507,2,999,0,,0,1,2022-06-04
11061,telephone,18,20,999,0,,0,1,2022-06-28
11062,telephone,90,4,999,0,,0,1,2022-06-07
11063,telephone,140,2,999,0,,0,1,2022-06-29
11064,telephone,15,8,999,0,,0,1,2022-06-23
11065,telephone,23,7,999,0,,0,1,2022-06-28
11066,telephone,113,2,999,0,,0,1,2022-06-08
11067,telephone,249,5,999,0,,0,1,2022-06-09
11068,telephone,445,3,999,0,,0,1,2022-06-18
11069,telephone,82,3,999,0,,0,1,2022-06-20
11070,telephone,1060,5,999,0,,1,1,2022-06-05
11071,telephone,255,3,999,0,,0,1,2022-06-02
11072,telephone,55,2,999,0,,0,1,2022-06-06
11073,telephone,521,11,999,0,,0,1,2022-06-09
11074,telephone,161,2,999,0,,0,1,2022-06-26
11075,telephone,340,3,999,0,,0,1,2022-06-23
11076,telephone,40,3,999,0,,0,1,2022-06-25
11077,telephone,156,3,999,0,,0,1,2022-06-26
11078,telephone,375,2,999,0,,0,1,2022-06-29
11079,telephone,43,4,999,0,,0,1,2022-06-21
11080,telephone,604,6,999,0,,0,1,2022-06-06
11081,telephone,1574,3,999,0,,1,1,2022-06-11
11082,telephone,29,11,999,0,,0,1,2022-06-09
11083,telephone,102,13,999,0,,0,1,2022-06-11
11084,telephone,160,6,999,0,,0,1,2022-06-16
11085,telephone,136,2,999,0,,0,1,2022-06-06
11086,telephone,82,1,999,0,,0,1,2022-06-04
11087,telephone,122,1,999,0,,0,1,2022-06-29
11088,telephone,185,1,999,0,,0,1,2022-06-30
11089,telephone,147,1,999,0,,0,1,2022-06-22
11090,telephone,575,1,999,0,,0,1,2022-06-02
11091,telephone,39,2,999,0,,0,1,2022-06-20
11092,telephone,675,5,999,0,,0,1,2022-06-01
11093,telephone,172,3,999,0,,0,1,2022-06-18
11094,telephone,97,1,999,0,,0,1,2022-06-29
11095,telephone,394,1,999,0,,0,1,2022-06-25
11096,telephone,127,1,999,0,,0,1,2022-06-20
11097,telephone,176,1,999,0,,0,1,2022-06-03
11098,telephone,37,1,999,0,,0,1,2022-06-04
11099,telephone,266,4,999,0,,0,1,2022-06-22
11100,telephone,618,1,999,0,,1,1,2022-06-22
11101,telephone,297,1,999,0,,0,1,2022-06-19
11102,telephone,593,1,999,0,,0,1,2022-06-22
11103,telephone,446,1,999,0,,0,1,2022-06-16
11104,telephone,340,1,999,0,,0,1,2022-06-20
11105,telephone,108,4,999,0,,0,1,2022-06-06
11106,telephone,638,1,999,0,,0,1,2022-06-10
11107,telephone,45,9,999,0,,0,1,2022-06-22
11108,telephone,240,6,999,0,,0,1,2022-06-01
11109,telephone,70,1,999,0,,0,1,2022-06-15
11110,telephone,64,1,999,0,,0,1,2022-06-19
11111,telephone,139,1,999,0,,0,1,2022-06-15
11112,telephone,820,1,999,0,,0,1,2022-06-05
11113,telephone,149,1,999,0,,0,1,2022-06-09
11114,telephone,348,3,999,0,,0,1,2022-06-14
11115,telephone,71,1,999,0,,0,1,2022-06-23
11116,telephone,168,1,999,0,,0,1,2022-06-06
11117,telephone,573,1,999,0,,0,1,2022-06-26
11118,telephone,209,1,999,0,,0,1,2022-06-15
11119,telephone,446,1,999,0,,0,1,2022-06-01
11120,telephone,111,1,999,0,,0,1,2022-06-21
11121,telephone,34,31,999,0,,0,1,2022-06-04
11122,telephone,197,1,999,0,,0,1,2022-06-23
11123,telephone,1224,1,999,0,,1,1,2022-06-01
11124,telephone,144,10,999,0,,0,1,2022-06-08
11125,telephone,75,1,999,0,,0,1,2022-06-09
11126,telephone,430,1,999,0,,0,1,2022-06-28
11127,telephone,32,1,999,0,,0,1,2022-06-08
11128,telephone,268,1,999,0,,0,1,2022-06-19
11129,telephone,73,2,999,0,,0,1,2022-06-06
11130,telephone,203,2,999,0,,0,1,2022-06-26
11131,telephone,252,1,999,0,,0,1,2022-06-12
11132,telephone,188,5,999,0,,0,1,2022-06-23
11133,telephone,395,1,999,0,,0,1,2022-06-09
11134,telephone,170,1,999,0,,0,1,2022-06-18
11135,telephone,147,1,999,0,,0,1,2022-06-01
11136,telephone,127,1,999,0,,0,1,2022-06-19
11137,telephone,22,1,999,0,,0,1,2022-06-23
11138,telephone,109,1,999,0,,0,1,2022-06-11
11139,telephone,677,1,999,0,,0,1,2022-06-23
11140,telephone,167,1,999,0,,0,1,2022-06-28
11141,telephone,105,1,999,0,,0,1,2022-06-04
11142,telephone,57,1,999,0,,0,1,2022-06-07
11143,telephone,220,1,999,0,,0,1,2022-06-17
11144,telephone,140,1,999,0,,0,1,2022-06-13
11145,telephone,1082,1,999,0,,0,1,2022-06-01
11146,telephone,248,1,999,0,,0,1,2022-06-24
11147,telephone,11,1,999,0,,0,1,2022-06-20
11148,telephone,93,1,999,0,,0,1,2022-06-11
11149,telephone,161,1,999,0,,0,1,2022-06-06
11150,telephone,653,2,999,0,,0,1,2022-06-04
11151,telephone,193,1,999,0,,0,1,2022-06-15
11152,telephone,216,1,999,0,,0,1,2022-06-06
11153,telephone,291,1,999,0,,0,1,2022-06-29
11154,telephone,223,1,999,0,,0,1,2022-06-17
11155,telephone,96,1,999,0,,0,1,2022-06-17
11156,telephone,477,7,999,0,,0,1,2022-06-27
11157,telephone,327,1,999,0,,0,1,2022-06-30
11158,telephone,446,1,999,0,,0,1,2022-06-01
11159,telephone,159,1,999,0,,0,1,2022-06-17
11160,telephone,178,1,999,0,,0,1,2022-06-01
11161,telephone,152,2,999,0,,0,1,2022-06-17
11162,telephone,169,2,999,0,,0,1,2022-06-24
11163,telephone,635,3,999,0,,0,1,2022-06-29
11164,telephone,122,1,999,0,,0,1,2022-06-18
11165,telephone,136,1,999,0,,0,1,2022-06-05
11166,telephone,69,1,999,0,,0,1,2022-06-29
11167,telephone,521,1,999,0,,0,1,2022-06-24
11168,telephone,201,1,999,0,,0,1,2022-06-20
11169,telephone,142,4,999,0,,0,1,2022-06-01
11170,telephone,59,3,999,0,,0,1,2022-06-18
11171,telephone,66,1,999,0,,0,1,2022-06-17
11172,telephone,512,1,999,0,,1,1,2022-06-01
11173,telephone,810,2,999,0,,0,1,2022-06-14
11174,telephone,138,1,999,0,,0,1,2022-06-07
11175,telephone,574,4,999,0,,0,1,2022-06-14
11176,telephone,44,6,999,0,,0,1,2022-06-15
11177,telephone,145,2,999,0,,0,1,2022-06-03
11178,telephone,196,2,999,0,,0,1,2022-06-13
11179,telephone,270,2,999,0,,0,1,2022-06-10
11180,telephone,252,2,999,0,,0,1,2022-06-06
11181,telephone,26,1,999,0,,0,1,2022-06-22
11182,telephone,335,2,999,0,,0,1,2022-06-07
11183,telephone,89,1,999,0,,0,1,2022-06-20
11184,telephone,330,1,999,0,,0,1,2022-06-21
11185,telephone,91,1,999,0,,0,1,2022-06-18
11186,telephone,361,1,999,0,,0,1,2022-06-07
11187,telephone,64,1,999,0,,0,1,2022-06-01
11188,telephone,221,12,999,0,,0,1,2022-06-16
11189,telephone,84,3,999,0,,0,1,2022-06-14
11190,telephone,53,1,999,0,,0,1,2022-06-15
11191,telephone,90,1,999,0,,0,1,2022-06-21
11192,telephone,141,1,999,0,,0,1,2022-06-09
11193,telephone,254,1,999,0,,0,1,2022-06-25
11194,telephone,263,1,999,0,,0,1,2022-06-19
11195,telephone,212,1,999,0,,0,1,2022-06-24
11196,telephone,149,1,999,0,,0,1,2022-06-24
11197,telephone,77,1,999,0,,0,1,2022-06-21
11198,telephone,374,3,999,0,,0,1,2022-06-17
11199,telephone,207,1,999,0,,0,1,2022-06-05
11200,telephone,83,1,999,0,,0,1,2022-06-18
11201,telephone,289,1,999,0,,0,1,2022-06-14
11202,telephone,143,1,999,0,,0,1,2022-06-02
11203,telephone,188,1,999,0,,0,1,2022-06-07
11204,telephone,106,1,999,0,,0,1,2022-06-28
11205,telephone,191,3,999,0,,0,1,2022-06-23
11206,telephone,370,1,999,0,,0,1,2022-06-10
11207,telephone,487,1,999,0,,0,1,2022-06-17
11208,telephone,84,1,999,0,,0,1,2022-06-28
11209,telephone,118,4,999,0,,0,1,2022-06-08
11210,telephone,56,2,999,0,,0,1,2022-06-11
11211,telephone,253,1,999,0,,0,1,2022-06-25
11212,telephone,786,1,999,0,,0,1,2022-06-07
11213,telephone,239,1,999,0,,0,1,2022-06-13
11214,telephone,136,1,999,0,,0,1,2022-06-18
11215,telephone,162,3,999,0,,0,1,2022-06-02
11216,telephone,219,2,999,0,,0,1,2022-06-21
11217,telephone,135,1,999,0,,0,1,2022-06-06
11218,telephone,177,1,999,0,,0,1,2022-06-07
11219,telephone,252,2,999,0,,0,1,2022-06-16
